CNUM;SurName;Name;MiddleName;BirthDay;City
ABAZDT;ЧЕРНОВА;Инна;Адамовна;24.09.1993;Казань
ABAZ75;ЧЕРНОВА;Муза;Созоновна;01.11.1995;Казань
ABAXMH;ЧЕРНОВА;Нонна;Гертрудовна;28.06.1995;Казань
ABAZWC;ЧЕРНОВА;Ревекка;Гекторовна;02.06.1994;Казань
ABAZSV;ЧЕРНОВА;Роза;Христофоровна;28.02.1994;Казань
ABAZ9N;ЧЕРНОВА;Роксана;Филатовна;23.11.1995;Казань
ABAZ7E;ЧЕРНОВА;Томила;Фроловна;18.09.1995;Казань
ABAXA4;ЧЕРНОВА;Юзефа;Роландовна;12.08.1994;Казань
ABAYPA;ЧЕРНОВА;Янита;Альфредовна;26.11.1994;Казань
ABAZWH;ШАРАПОВА;Василиса;Роальдовна;25.05.1994;Казань
ABAXJU;ШАРАПОВА;Клариса;Якуновна;09.04.1995;Казань
ABAXSC;ШАРАПОВА;Рема;Алевтиновна;02.10.1995;Казань
ABAXT6;ШАРАПОВА;Янита;Адамовна;14.12.1995;Казань
ABAY5M;ШАРОВА;Амалия;Гориславовна;24.12.1993;Казань
ABAZA1;ШАРОВА;Анастасия;Рэмовна;19.11.1995;Казань
ABAYS8;ШАРОВА;Венера;Якуновна;04.02.1995;Казань
ABAYVQ;ШАРОВА;Ева;Родионовна;19.04.1995;Казань
ABAXPW;ШАРОВА;Сара;Иулиановна;18.09.1995;Казань
ABAXL5;ШАРОВА;Тереза;Максимовна;13.05.1995;Казань
ABB00R;ШАШКОВА;Дайна;Ивановна;19.10.1994;Казань
ABAZCC;ШАШКОВА;Дарина;Арамовна;13.11.1995;Казань
ABAYMZ;ШАШКОВА;Жанна;Гертрудовна;04.10.1994;Казань
ABAXBN;ШАШКОВА;Иоанна;Гекторовна;24.06.1994;Казань
ABAYFB;ШАШКОВА;Ирина;Рубеновна;12.08.1994;Казань
ABB012;ШАШКОВА;Мариетта;Гайдаровна;01.08.1994;Казань
ABAXVY;ШАШКОВА;Мирдза;Горновна;07.12.1995;Казань
ABAZUD;ШАШКОВА;Ольга;Рунаровна;24.05.1994;Казань
ABAXFZ;ШАШКОВА;Роза;Рубеновна;22.12.1994;Казань
ABAY01;ШЕСТАКОВА;Василиса;Разумниковна;06.11.1993;Казань
ABAYAX;ШЕСТАКОВА;Злата;Арвидовна;15.04.1994;Казань
ABAXL8;ШЕСТАКОВА;Элла;Робинзоновна;11.04.1995;Казань
ABAZT3;ШЕСТАКОВА;Эльза;Арвидовна;04.03.1994;Казань
ABAZ6V;ШЕСТАКОВА;Янита;Ромуальдовна;28.10.1995;Казань
ABB0A7;ШИЛОВА;Агния;Павеловна;16.12.1994;Казань
ABAYGL;ШИЛОВА;Ираида;Фёдоровна;25.07.1994;Казань
ABAXE1;ШИЛОВА;Кристина;Арвидовна;23.09.1994;Казань
ABAXGQ;ШИЛОВА;Лола;Адамовна;13.02.1995;Казань
ABAZ68;ШИЛОВА;Сильва;Геральдовна;05.08.1995;Казань
ABAYYL;ШИРЯЕВА;Ариадна;Геронтовна;22.07.1995;Казань
ABAXLC;ШИРЯЕВА;Биргит;Арвидовна;22.06.1995;Казань
ABAZ64;ШИРЯЕВА;Евгения;Пётровна;01.09.1995;Казань
ABAY48;ШУБИНА;Вера;Венедиктовна;09.03.1994;Казань
ABAXF7;ШУБИНА;Маргарита;Ролановна;06.10.1994;Казань
ABAZH5;ШУБИНА;Марта;Рустэмовна;05.10.1993;Казань
ABAYHH;ШУБИНА;Мирдза;Ивановна;22.07.1994;Казань
ABAXM6;ШУБИНА;Мирдза;Ратмировна;27.03.1995;Казань
ABAZCA;ШУБИНА;Наталья;Фёдоровна;31.08.1993;Казань
ABAYUG;ШУБИНА;Северина;Авенировна;10.02.1995;Казань
ABAZMR;ШУБИНА;Северина;Гранитовна;12.01.1994;Казань
ABAXAS;ШУБИНА;Фаня;Рэмовна;12.07.1994;Казань
ABAXCL;ЩЕРБАКОВА;Валерия;Вадимовна;16.11.1994;Казань
ABAZM1;ЩЕРБАКОВА;Вероника;Ренальдовна;12.11.1993;Казань
ABB085;ЩЕРБАКОВА;Камилла;Иулиановна;13.11.1994;Казань
ABAXNJ;ЩЕРБАКОВА;Моника;Антоновна;28.08.1995;Казань
ABAXD9;ЩЕРБАКОВА;Ростислава;Рунаровна;14.09.1994;Казань
ABAZRJ;ЩУКИНА;Дебора;Трифоновна;20.04.1994;Казань
ABAXF0;ЩУКИНА;Ева;Трофимовна;18.10.1994;Казань
ABAYPD;ЩУКИНА;Зинаида;Лукьяновна;08.12.1994;Казань
ABB03R;ЩУКИНА;Ивона;Герольдовна;06.08.1994;Казань
ABAXBU;ЩУКИНА;Иршулья;Руслановна;26.07.1994;Казань
ABAXDP;ЩУКИНА;Марица;Гелиановна;29.11.1994;Казань
ABAYBT;ЩУКИНА;Октябрина;Адамовна;24.03.1994;Казань
ABAZA7;ЩУКИНА;Северина;Ахматовна;13.12.1995;Казань
ABAZXW;ЩУКИНА;Сима;Венедиктовна;23.06.1994;Казань
ABAYL8;ЩУКИНА;Сусанна;Альбертовна;04.11.1994;Казань
ABAXDH;ЩУКИНА;Фая;Рандольфовна;26.09.1994;Казань
ABAYWU;ЩУКИНА;Янита;Куприяновна;07.03.1995;Казань
ABAZC4;ЮДИНА;Инесса;Герасимовна;30.12.1995;Казань
ABAXH6;ЮДИНА;Людмила;Арсеновна;20.12.1994;Казань
ABAYDL;ЮДИНА;Надежда;Артуровна;02.06.1994;Казань
ABAXKT;ЮДИНА;Томила;Ладимировна;29.05.1995;Казань
ABAYQP;ЮДИНА;Эсмеральда;Гаспаровна;30.12.1994;Казань
ABAXKZ;ЯКОВЛЕВА;Алла;Герасимовна;14.06.1995;Казань
ABAY18;ЯКОВЛЕВА;Анжела;Ивановна;24.09.1993;Казань
ABAXG9;ЯКОВЛЕВА;Ванда;Брониславовна;04.01.1995;Казань
ABB04C;ЯКОВЛЕВА;Веста;Гарольдовна;11.08.1994;Казань
ABAYW3;ЯКОВЛЕВА;Виктория;Аристионовна;19.03.1995;Казань
ABAZ86;ЯКОВЛЕВА;Динара;Ефимовна;15.09.1995;Казань
ABAYQE;ЯКОВЛЕВА;Иоланта;Андроновна;30.10.1994;Казань
ABAXB6;ЯКОВЛЕВА;Милица;Радиславовна;26.05.1994;Казань
ABAZU9;ЯКОВЛЕВА;Эрика;Варламовна;04.05.1994;Казань
ABAYPC;ЯКУШЕВА;Анастасия;Ладиславовна;26.10.1994;Казань
ABB0AY;ЯКУШЕВА;Ариадна;Якуновна;10.02.1995;Казань
ABAYPW;ЯКУШЕВА;Варвара;Ахматовна;07.11.1994;Казань
ABAYHE;ЯКУШЕВА;Ксения;Андроновна;06.08.1994;Казань
ABB02R;ЯКУШЕВА;Лариса;Рэмовна;19.09.1994;Казань
ABB00K;ЯКУШЕВА;Руслана;Касьяновна;25.09.1994;Казань
ABAZZN;ЯКУШЕВА;Саида;Рональдовна;22.07.1994;Казань
ABAZ2J;ЯКУШЕВА;Фаня;Ахметовна;30.05.1995;Казань
ABAZFC;АБРАМОВА;Анастасия;Андриановна;17.03.1994;Санкт-Петербург
ABB0FC;АБРАМОВА;Астра;Рэмовна;03.10.1995;Санкт-Петербург
ABB0DX;АБРАМОВА;Гаянэ;Герасимовна;18.11.1995;Санкт-Петербург
ABAZDN;АБРАМОВА;Нила;Денисовна;30.10.1993;Санкт-Петербург
ABAYGX;АБРАМОВА;Ребекка;Радомировна;05.10.1994;Санкт-Петербург
ABAYEX;АБРАМОВА;Тамара;Роальдовна;01.11.1994;Санкт-Петербург
ABAZMH;АВДЕЕВА;Алиса;Пётровна;16.05.1994;Санкт-Петербург
ABAY1C;АВДЕЕВА;Ангелина;Борисовна;25.03.1994;Санкт-Петербург
ABAY0N;АВДЕЕВА;Арина;Вячеславовна;13.04.1994;Санкт-Петербург
ABAZ0T;АВДЕЕВА;Варвара;Юлиановна;17.09.1995;Санкт-Петербург
ABAZFD;АВДЕЕВА;Майя;Рональдовна;17.02.1994;Санкт-Петербург
ABB0PP;АГАФОНОВА;Аида;Валентиновна;17.03.1994;Санкт-Петербург
ABAZCG;АГАФОНОВА;Анэля;Артамоновна;29.10.1993;Санкт-Петербург
ABB0F0;АГАФОНОВА;Беатриса;Созоновна;04.10.1995;Санкт-Петербург
ABAXRK;АГАФОНОВА;Дана;Аристионовна;30.08.1993;Санкт-Петербург
ABAZYG;АГАФОНОВА;Иветта;Аскольдовна;04.02.1995;Санкт-Петербург
ABB0B1;АГАФОНОВА;Любовь;Альбиновна;19.08.1995;Санкт-Петербург
ABAZPZ;АГАФОНОВА;Марта;Мэлоровна;16.07.1994;Санкт-Петербург
ABAXP2;АГАФОНОВА;Ольга;Радамесовна;05.09.1993;Санкт-Петербург
ABAY9E;АГАФОНОВА;Рената;Валентиновна;09.08.1994;Санкт-Петербург
ABAY0L;АГАФОНОВА;Рената;Ричардовна;25.04.1994;Санкт-Петербург
ABB075;АГАФОНОВА;Санта;Борисовна;18.03.1995;Санкт-Петербург
ABAZAC;АГАФОНОВА;Томила;Пантелеймоновна;23.12.1993;Санкт-Петербург
ABAY6D;АГАФОНОВА;Ярослава;Романовна;18.07.1994;Санкт-Петербург
ABAYEA;АКСЁНОВА;Гертруда;Валерьяновна;26.12.1994;Санкт-Петербург
ABAYWE;АКСЁНОВА;Дайна;Вадимовна;19.04.1995;Санкт-Петербург
ABAZ96;АКСЁНОВА;Лада;Радиславовна;18.12.1993;Санкт-Петербург
ABB01L;АКСЁНОВА;Милена;Аристионовна;08.12.1994;Санкт-Петербург
ABAYA7;АКСЁНОВА;Неонила;Афиногеновна;27.06.1994;Санкт-Петербург
ABAZQF;АКСЁНОВА;Симона;Иулиановна;18.05.1994;Санкт-Петербург
ABAZZV;АКСЁНОВА;Стелла;Богдановна;20.01.1995;Санкт-Петербург
ABAZ98;АКСЁНОВА;Фрида;Ричардовна;30.12.1993;Санкт-Петербург
ABAXPK;АКСЁНОВА;Эмма;Мстиславовна;08.11.1993;Санкт-Петербург
ABB0BM;АЛЕКСАНДРОВА;Александра;Святославовна;27.07.1995;Санкт-Петербург
ABAZ6S;АЛЕКСАНДРОВА;Веста;Раймондовна;07.09.1993;Санкт-Петербург
ABB0ER;АЛЕКСАНДРОВА;Диана;Вениаминовна;07.11.1995;Санкт-Петербург
ABAYGP;АЛЕКСАНДРОВА;Наталья;Мэлоровна;16.12.1994;Санкт-Петербург
ABAXUU;АЛЕКСАНДРОВА;Павла;Викторовна;27.01.1994;Санкт-Петербург
ABAZGS;АЛЕКСАНДРОВА;Полина;Густавовна;13.03.1994;Санкт-Петербург
ABAY9H;АЛЕКСЕЕВА;Биргит;Алевтиновна;06.09.1994;Санкт-Петербург
ABAZ9G;АЛЕКСЕЕВА;Лада;Лукьяновна;25.09.1993;Санкт-Петербург
ABB0EA;АЛЕКСЕЕВА;Лариса;Рюриковна;18.10.1995;Санкт-Петербург
ABAZQ7;АЛЕКСЕЕВА;Саида;Юлиановна;05.07.1994;Санкт-Петербург
ABAXZ8;АЛЕКСЕЕВА;Татьяна;Артуровна;26.01.1994;Санкт-Петербург
ABB0HR;АНДРЕЕВА;Анна;Гертовна;04.10.1993;Санкт-Петербург
ABAXSV;АНДРЕЕВА;Беата;Ахматовна;23.09.1993;Санкт-Петербург
ABAZ3J;АНДРЕЕВА;Глафира;Ивановна;17.09.1993;Санкт-Петербург
ABB0FD;АНДРЕЕВА;Иоанна;Гертовна;05.11.1995;Санкт-Петербург
ABAYEW;АНДРЕЕВА;Лейла;Архиповна;07.12.1994;Санкт-Петербург
ABAZL7;АНДРЕЕВА;Марта;Егоровна;29.04.1994;Санкт-Петербург
ABAXTF;АНДРЕЕВА;Мирра;Федотовна;11.11.1993;Санкт-Петербург
ABB0BN;АНДРЕЕВА;Муза;Касьяновна;11.07.1995;Санкт-Петербург
ABB0LA;АНДРЕЕВА;Пелагея;Рафаиловна;07.12.1993;Санкт-Петербург
ABAZL9;АНИСИМОВА;Ада;Авенировна;11.05.1994;Санкт-Петербург
ABB0G0;АНИСИМОВА;Ева;Глебовна;28.11.1995;Санкт-Петербург
ABAZ2G;АНИСИМОВА;Марина;Борисовна;16.10.1995;Санкт-Петербург
ABB0CF;АНИСИМОВА;Надежда;Гаральдовна;21.06.1995;Санкт-Петербург
ABAY75;АНИСИМОВА;Нелли;Фроловна;07.07.1994;Санкт-Петербург
ABAZZ9;АНИСИМОВА;Ольга;Родионовна;16.11.1994;Санкт-Петербург
ABB01C;АНИСИМОВА;Розалия;Тихоновна;24.01.1995;Санкт-Петербург
ABB0DT;АНИСИМОВА;Эльга;Алановна;02.11.1995;Санкт-Петербург
ABAZGZ;АНИСИМОВА;Яна;Гекторовна;18.02.1994;Санкт-Петербург
ABB00W;АНТОНОВА;Ася;Глебовна;25.11.1994;Санкт-Петербург
ABB0FH;АНТОНОВА;Ирина;Гекторовна;03.12.1995;Санкт-Петербург
ABAXST;АНТОНОВА;Казимира;Гертрудовна;16.09.1993;Санкт-Петербург
ABB0GA;АНТОНОВА;Регина;Митрофановна;25.09.1993;Санкт-Петербург
ABAYH1;АНТОНОВА;Рема;Архиповна;04.12.1994;Санкт-Петербург
ABAZK4;АНТОНОВА;Янита;Артёмовна;07.02.1994;Санкт-Петербург
ABB09S;АРТЕМЬЕВА;Анастасия;Кимовна;16.06.1995;Санкт-Петербург
ABAY2V;АРТЕМЬЕВА;Анэля;Афиногеновна;09.03.1994;Санкт-Петербург
ABAY7R;АРТЕМЬЕВА;Венера;Герасимовна;20.08.1994;Санкт-Петербург
ABB0N6;АРТЕМЬЕВА;Екатерина;Ярославовна;21.02.1994;Санкт-Петербург
ABAZSJ;АРТЕМЬЕВА;Ивона;Куприяновна;14.10.1994;Санкт-Петербург
ABAYRL;АРТЕМЬЕВА;Каролина;Арсеновна;24.04.1995;Санкт-Петербург
ABAZBU;АРТЕМЬЕВА;Мальвина;Евграфовна;01.10.1993;Санкт-Петербург
ABAYZN;АРТЕМЬЕВА;Нелли;Ремовна;28.08.1995;Санкт-Петербург
ABAXSP;АРТЕМЬЕВА;Тамара;Алановна;11.09.1993;Санкт-Петербург
ABAZAU;АРХИПОВА;Аграфена;Владленовна;12.10.1993;Санкт-Петербург
ABB0H1;АРХИПОВА;Антонина;Эрастовна;19.12.1995;Санкт-Петербург
ABB0EZ;АРХИПОВА;Валентина;Роландовна;09.11.1995;Санкт-Петербург
ABAYNB;АРХИПОВА;Илзе;Евграфовна;01.03.1995;Санкт-Петербург
ABB071;АФАНАСЬЕВА;Агнесса;Архиповна;08.05.1995;Санкт-Петербург
ABAZMM;АФАНАСЬЕВА;Аида;Альвиановна;28.05.1994;Санкт-Петербург
ABB0EK;АФАНАСЬЕВА;Астра;Спиридоновна;14.10.1995;Санкт-Петербург
ABAZ5C;АФАНАСЬЕВА;Елизавета;Спиридоновна;20.11.1995;Санкт-Петербург
ABAY0X;АФАНАСЬЕВА;Злата;Андриановна;12.06.1994;Санкт-Петербург
ABAZ5L;АФАНАСЬЕВА;Ивона;Иулиановна;12.11.1995;Санкт-Петербург
ABB0JD;АФАНАСЬЕВА;Иршулья;Брониславовна;03.11.1993;Санкт-Петербург
ABAY54;АФАНАСЬЕВА;Каролина;Аргентовна;11.06.1994;Санкт-Петербург
ABAXTK;АФАНАСЬЕВА;Ольга;Анваровна;10.10.1993;Санкт-Петербург
ABAZZR;АФАНАСЬЕВА;Юлия;Радомировна;05.02.1995;Санкт-Петербург
ABAZ6B;БАРАНОВА;Аида;Арленовна;14.12.1995;Санкт-Петербург
ABAZSH;БАРАНОВА;Анжела;Ренальдовна;24.09.1994;Санкт-Петербург
